13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I'm sorry I... yelled at you. Was it",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/That's okay.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(stares out window)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/It's no problem. Anyway, I have some",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Oh, okay. Well, sure, I'll just...",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/(pulling journal from",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(heading toward other end of",0.8,NameDatabase@1cd072a9
13,13,"Clementine",NAMEFINDER_ME,"door between cars opens and Clementine enters . Joel looks up",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"opens and Clementine enters . Joel looks up . Clementine is",1.0,NameDatabase@1cd072a9
13,13,"Clementine",NAMEFINDER_ME,". Joel looks up . Clementine is not looking at him",0.9903139508210322,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"end of the car . Joel looks out the window .",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"the rumble ) Hi ! Joel looks over . I '",1.0,NameDatabase@1cd072a9
13,13,"Aw",NAMEFINDER_ME,"t want to assume . Aw , c ' mon ,",0.983802458438068,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"way down the aisle towards Joel . It ' s okay",1.0,NameDatabase@1cd072a9
13,13,"Ah",NAMEFINDER_ME,"sure I recognized you . Ah , the hair . (",1.0,NameDatabase@1cd072a9
13,13,"Tom Waits",NAMEFINDER_ME,"were wondering . Yeah . Tom Waits says it in -- Exactly",1.0,NameDatabase@1cd072a9
13,13,"Tom Waits",NAMEFINDER_ME,"it in -- Exactly ! Tom Waits . Which song ? I",1.0,NameDatabase@1cd072a9
13,13,"Green Revolution",NAMEFINDER_ME,"Menace , Yellow Fever , Green Revolution . That ' d be",1.0,NameDatabase@1cd072a9
13,13,"Pink Eraser",NAMEFINDER_ME,"how -- Purple Haze , Pink Eraser . You think that could",1.0,NameDatabase@1cd072a9
13,13,"Tom Waits",NAMEFINDER_ME,"by ( thought ) The Tom Waits album is Rain Dogs .",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"the car . Tickets . Joel hands the conductor his ticket",1.0,NameDatabase@1cd072a9
13,13,"Nice",NAMEFINDER_ME,"' t reveal anything . Nice is pandering . Cowardly .",0.8482124933003847,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"here . The conductor and Joel watch as she gets more",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"and sifts frantically through . Joel sees the book she was",1.0,NameDatabase@1cd072a9
13,13,"Stephen Dixon",NAMEFINDER_ME,"' s The Play by Stephen Dixon . Damn it . DAMN",1.0,NameDatabase@1cd072a9
13,13,"Clementine",NAMEFINDER_ME,"into the next car . Clementine shoves stuff back into her",0.9043187361229745,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,", and downs it . Joel is watching all of this",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"The train pulls out . Joel ? It ' s Joel",1.0,NameDatabase@1cd072a9
13,13,"Joel",NAMEFINDER_ME,"Joel ? It ' s Joel , right ? Yes ?",1.0,NameDatabase@1cd072a9
13,13,"Clementine",NAMEFINDER_ME,"color - naming job . Clementine sits and stares out the",0.9208962963901347,NameDatabase@1cd072a9
14,14,"Clementine",NAMEFINDER_ME,"in the car now . Clementine has inched a few seats",1.0,NameDatabase@1cd072a9
15,15,"Joel",NAMEFINDER_ME,"train is pretty crowded . Joel stares out the window .",1.0,NameDatabase@1cd072a9
15,15,"Clementine",NAMEFINDER_ME,"stares out the window . Clementine sits closer still to Joel",1.0,NameDatabase@1cd072a9
17,17,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Hi. I could give you a ride if you need.",1.0,NameDatabase@1cd072a9
17,17,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/No, that's okay. Thanks, though.",0.8,NameDatabase@1cd072a9
17,17,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/You're sure? It's cold.",1.0,NameDatabase@1cd072a9
17,17,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I don't want to take you out of your way.",0.8,NameDatabase@1cd072a9
17,17,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/It's okay.",1.0,NameDatabase@1cd072a9
17,17,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Yeah?",0.8,NameDatabase@1cd072a9
